file,algo,env,seed,risk_quantile,method,block_risk,block_yield,block_realized_failure,episode_risk,episode_yield,episode_realized_failure,episode_count,episode_issued,episode_failures,mean_issued_blocks_per_episode
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,accs_v0_support_safety_episode_cap2,0.010344827586206896,0.04833333333333333,0.05725,0.017241379310344827,1.0,0.8448275862068966,290,290,5,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,accs_v0_support_safety_episode_cap2,0.0,0.04833333333333333,0.051416666666666666,0.0,1.0,0.8275862068965517,290,290,0,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,accs_v0_support_safety_episode_cap4,0.009482758620689655,0.09666666666666666,0.055,0.03103448275862069,1.0,0.8275862068965517,290,290,9,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,accs_v0_support_safety_episode_cap4,0.009482758620689655,0.09666666666666666,0.056916666666666664,0.027586206896551724,1.0,0.8413793103448276,290,290,8,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,accs_v0_support_safety_episode_cap4,0.005172413793103448,0.09666666666666666,0.051166666666666666,0.017241379310344827,1.0,0.8206896551724138,290,290,5,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,accs_v0_support_safety_episode_cap8,0.015086206896551725,0.19333333333333333,0.055,0.10689655172413794,1.0,0.8344827586206897,290,290,31,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,accs_v0_support_safety_episode_cap8,0.021982758620689654,0.19333333333333333,0.057916666666666665,0.13793103448275862,1.0,0.8448275862068966,290,290,40,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,accs_v0_support_safety_episode_cap8,0.009482758620689655,0.19333333333333333,0.051,0.07241379310344828,1.0,0.8137931034482758,290,290,21,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,crc_style_safety_threshold,0.025915722885419854,0.81675,0.056,0.593103448275862,1.0,0.8448275862068966,290,290,172,33.796551724137935
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,crc_style_safety_threshold,0.034540444794331826,0.8468333333333333,0.059,0.7034482758620689,1.0,0.8758620689655172,290,290,204,35.04137931034483
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,crc_style_safety_threshold,0.023025009924573243,0.8396666666666667,0.05425,0.5241379310344828,1.0,0.8344827586206897,290,290,152,34.744827586206895
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,crc_style_safety_threshold_episode_cap1,0.0,0.024166666666666666,0.05458333333333333,0.0,1.0,0.8241379310344827,290,290,0,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,crc_style_safety_threshold_episode_cap1,0.013793103448275862,0.024166666666666666,0.05733333333333333,0.013793103448275862,1.0,0.8482758620689655,290,290,4,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,crc_style_safety_threshold_episode_cap1,0.0,0.024166666666666666,0.0515,0.0,1.0,0.8275862068965517,290,290,0,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,crc_style_safety_threshold_episode_cap2,0.006896551724137931,0.04833333333333333,0.05483333333333333,0.013793103448275862,1.0,0.8241379310344827,290,290,4,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,crc_style_safety_threshold_episode_cap2,0.01206896551724138,0.04833333333333333,0.05733333333333333,0.020689655172413793,1.0,0.8448275862068966,290,290,6,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,crc_style_safety_threshold_episode_cap2,0.0,0.04833333333333333,0.0515,0.0,1.0,0.8275862068965517,290,290,0,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,crc_style_safety_threshold_episode_cap4,0.011206896551724138,0.09666666666666666,0.055,0.03793103448275862,1.0,0.8275862068965517,290,290,11,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,crc_style_safety_threshold_episode_cap4,0.010344827586206896,0.09666666666666666,0.057,0.03103448275862069,1.0,0.8413793103448276,290,290,9,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,crc_style_safety_threshold_episode_cap4,0.0034482758620689655,0.09666666666666666,0.051166666666666666,0.010344827586206896,1.0,0.8206896551724138,290,290,3,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,crc_style_safety_threshold_episode_cap8,0.01767241379310345,0.19333333333333333,0.05508333333333333,0.1206896551724138,1.0,0.8275862068965517,290,290,35,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,crc_style_safety_threshold_episode_cap8,0.02327586206896552,0.19333333333333333,0.057666666666666665,0.14482758620689656,1.0,0.8413793103448276,290,290,42,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,crc_style_safety_threshold_episode_cap8,0.009482758620689655,0.19333333333333333,0.05075,0.06896551724137931,1.0,0.8172413793103448,290,290,20,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,episode_accs_support_safety,0.0,0.0,0.05466666666666667,0.0,0.0,0.8241379310344827,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,episode_accs_support_safety,0.0,0.0,0.05733333333333333,0.0,0.0,0.8448275862068966,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,episode_accs_support_safety,0.0,0.0,0.051583333333333335,0.0,0.0,0.8275862068965517,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,episode_crc_safety_threshold,0.0,0.0,0.05466666666666667,0.0,0.0,0.8241379310344827,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,episode_crc_safety_threshold,0.0,0.0,0.05733333333333333,0.0,0.0,0.8448275862068966,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,episode_crc_safety_threshold,0.0,0.0,0.051583333333333335,0.0,0.0,0.8275862068965517,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,global_candidate_cp,0.0,0.0755,0.05466666666666667,0.0,0.8137931034482758,0.8241379310344827,290,236,0,3.1241379310344826
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,global_candidate_cp,0.001001001001001001,0.08325,0.057416666666666664,0.0040650406504065045,0.8482758620689655,0.8448275862068966,290,246,1,3.4448275862068964
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,global_candidate_cp,0.0013623978201634877,0.06116666666666667,0.051666666666666666,0.004464285714285714,0.7724137931034483,0.8310344827586207,290,224,1,2.5310344827586206
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,global_candidate_cp_episode_cap1,0.0,0.019666666666666666,0.05466666666666667,0.0,0.8137931034482758,0.8241379310344827,290,236,0,0.8137931034482758
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,global_candidate_cp_episode_cap1,0.0,0.0205,0.05733333333333333,0.0,0.8482758620689655,0.8448275862068966,290,246,0,0.8482758620689655
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,global_candidate_cp_episode_cap1,0.0,0.018666666666666668,0.051583333333333335,0.0,0.7724137931034483,0.8275862068965517,290,224,0,0.7724137931034483
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,global_candidate_cp_episode_cap2,0.0,0.03475,0.05466666666666667,0.0,0.8137931034482758,0.8241379310344827,290,236,0,1.4379310344827587
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,global_candidate_cp_episode_cap2,0.0,0.03716666666666667,0.05733333333333333,0.0,0.8482758620689655,0.8448275862068966,290,246,0,1.5379310344827586
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,global_candidate_cp_episode_cap2,0.0,0.03233333333333333,0.051583333333333335,0.0,0.7724137931034483,0.8275862068965517,290,224,0,1.3379310344827586
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,global_candidate_cp_episode_cap4,0.0,0.05416666666666667,0.05466666666666667,0.0,0.8137931034482758,0.8241379310344827,290,236,0,2.2413793103448274
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,global_candidate_cp_episode_cap4,0.001379310344827586,0.06041666666666667,0.057416666666666664,0.0040650406504065045,0.8482758620689655,0.8448275862068966,290,246,1,2.5
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,global_candidate_cp_episode_cap4,0.0,0.04858333333333333,0.051583333333333335,0.0,0.7724137931034483,0.8275862068965517,290,224,0,2.010344827586207
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,global_candidate_cp_episode_cap8,0.0,0.07075,0.05466666666666667,0.0,0.8137931034482758,0.8241379310344827,290,236,0,2.9275862068965517
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,global_candidate_cp_episode_cap8,0.0010438413361169101,0.07983333333333334,0.057416666666666664,0.0040650406504065045,0.8482758620689655,0.8448275862068966,290,246,1,3.303448275862069
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,global_candidate_cp_episode_cap8,0.0,0.05733333333333333,0.051583333333333335,0.0,0.7724137931034483,0.8275862068965517,290,224,0,2.372413793103448
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,none_original_proposer,0.07408333333333333,1.0,0.07408333333333333,0.8896551724137931,1.0,0.8896551724137931,290,290,258,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,none_original_proposer,0.0785,1.0,0.0785,0.903448275862069,1.0,0.903448275862069,290,290,262,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,none_original_proposer,0.06258333333333334,1.0,0.06258333333333334,0.8655172413793103,1.0,0.8655172413793103,290,290,251,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,none_original_proposer_episode_cap1,0.020689655172413793,0.024166666666666666,0.05483333333333333,0.020689655172413793,1.0,0.8241379310344827,290,290,6,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,none_original_proposer_episode_cap1,0.03103448275862069,0.024166666666666666,0.057583333333333334,0.03103448275862069,1.0,0.8517241379310345,290,290,9,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,none_original_proposer_episode_cap1,0.020689655172413793,0.024166666666666666,0.051833333333333335,0.020689655172413793,1.0,0.8275862068965517,290,290,6,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,none_original_proposer_episode_cap2,0.02586206896551724,0.04833333333333333,0.05516666666666667,0.03793103448275862,1.0,0.8241379310344827,290,290,11,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,none_original_proposer_episode_cap2,0.03103448275862069,0.04833333333333333,0.057666666666666665,0.05172413793103448,1.0,0.8482758620689655,290,290,15,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,none_original_proposer_episode_cap2,0.013793103448275862,0.04833333333333333,0.051833333333333335,0.02413793103448276,1.0,0.8275862068965517,290,290,7,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,none_original_proposer_episode_cap4,0.03793103448275862,0.09666666666666666,0.05541666666666667,0.09310344827586207,1.0,0.8241379310344827,290,290,27,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,none_original_proposer_episode_cap4,0.034482758620689655,0.09666666666666666,0.05725,0.1,1.0,0.8413793103448276,290,290,29,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,none_original_proposer_episode_cap4,0.01810344827586207,0.09666666666666666,0.051583333333333335,0.05517241379310345,1.0,0.8241379310344827,290,290,16,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,none_original_proposer_episode_cap8,0.04224137931034483,0.19333333333333333,0.0555,0.2206896551724138,1.0,0.8310344827586207,290,290,64,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,none_original_proposer_episode_cap8,0.05646551724137931,0.19333333333333333,0.05875,0.2655172413793103,1.0,0.8344827586206897,290,290,77,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,none_original_proposer_episode_cap8,0.029741379310344828,0.19333333333333333,0.052083333333333336,0.1724137931034483,1.0,0.8206896551724138,290,290,50,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,oracle_residual_label,0.0,1.0,0.0,0.0,1.0,0.0,290,290,0,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,oracle_residual_label,0.0,1.0,0.0,0.0,1.0,0.0,290,290,0,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,oracle_residual_label,0.0,1.0,0.0,0.0,1.0,0.0,290,290,0,41.37931034482759
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,rank_bin_ucb,0.0,0.0,0.05466666666666667,0.0,0.0,0.8241379310344827,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,rank_bin_ucb,0.0,0.0,0.05733333333333333,0.0,0.0,0.8448275862068966,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,rank_bin_ucb,0.0,0.0,0.051583333333333335,0.0,0.0,0.8275862068965517,290,0,0,0.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,reward_bin_ucb_20,0.01062648691514671,0.5254166666666666,0.05475,0.1482758620689655,1.0,0.8310344827586207,290,290,43,21.74137931034483
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,reward_bin_ucb_20,0.022502744237102086,0.6073333333333333,0.0575,0.2655172413793103,1.0,0.8620689655172413,290,290,77,25.131034482758622
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,reward_bin_ucb_20,0.02646072796934866,0.696,0.04675,0.4689655172413793,1.0,0.7896551724137931,290,290,136,28.8
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,reward_bin_ucb_20_episode_cap1,0.010344827586206896,0.024166666666666666,0.05483333333333333,0.010344827586206896,1.0,0.8241379310344827,290,290,3,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,reward_bin_ucb_20_episode_cap1,0.010344827586206896,0.024166666666666666,0.05733333333333333,0.010344827586206896,1.0,0.8448275862068966,290,290,3,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,reward_bin_ucb_20_episode_cap1,0.017241379310344827,0.024166666666666666,0.05175,0.017241379310344827,1.0,0.8275862068965517,290,290,5,1.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,reward_bin_ucb_20_episode_cap2,0.010344827586206896,0.04833333333333333,0.055,0.017241379310344827,1.0,0.8241379310344827,290,290,5,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,reward_bin_ucb_20_episode_cap2,0.020689655172413793,0.04833333333333333,0.057416666666666664,0.03103448275862069,1.0,0.8413793103448276,290,290,9,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,reward_bin_ucb_20_episode_cap2,0.015517241379310345,0.04833333333333333,0.05175,0.020689655172413793,1.0,0.8275862068965517,290,290,6,2.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,reward_bin_ucb_20_episode_cap4,0.015517241379310345,0.09666666666666666,0.055,0.05172413793103448,1.0,0.8241379310344827,290,290,15,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,reward_bin_ucb_20_episode_cap4,0.03103448275862069,0.09666666666666666,0.05708333333333333,0.08275862068965517,1.0,0.8379310344827586,290,290,24,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,reward_bin_ucb_20_episode_cap4,0.019827586206896553,0.09666666666666666,0.05125,0.05517241379310345,1.0,0.8241379310344827,290,290,16,4.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260624_server.json,cpq,OfflineCarCircle-v0,20260624,0.92,reward_bin_ucb_20_episode_cap8,0.01293103448275862,0.19333333333333333,0.05466666666666667,0.08620689655172414,1.0,0.8241379310344827,290,290,25,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260625_server.json,cpq,OfflineCarCircle-v0,20260625,0.92,reward_bin_ucb_20_episode_cap8,0.03577586206896552,0.19333333333333333,0.057416666666666664,0.15172413793103448,1.0,0.8448275862068966,290,290,44,8.0
outputs\phase_dsrl_episode_capsweep_proxy_cpq_car_q92_modelbest_seed20260626_server.json,cpq,OfflineCarCircle-v0,20260626,0.92,reward_bin_ucb_20_episode_cap8,0.021551724137931036,0.19333333333333333,0.051083333333333335,0.12758620689655173,1.0,0.8137931034482758,290,290,37,8.0
